PID,Type,SMILES,density_MD,density_MD_std,n_repeat_vdw,vdw,FFV,CH4,CH4_log10
Perm436,Polyimides_NEW,CC1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)C2=O)C(C)=C1*,1.0407024962,0.0087130868188557,10,0.4599669979479253,0.377704556185766,24.55,1.3900514964589874
Perm437,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)C(C3=CC=C4C(=O)N(*)C(=O)C4=C3)(C(F)(F)F)C(F)(F)F)C2=O)C(C)=C1*,1.0524659185999998,0.008886713591482,10,0.4601178636835135,0.3704641189142799,17.6,1.24551266781415
Perm442,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C(=O)C2=CC3C(C=C2)C(=O)N(*)C3=O)C(C)=C1*,0.95837918506,0.0086243013918923,10,0.5121497744169453,0.3619162115353127,1.25,0.09691001300805642
Perm444,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C(C)=C1*,1.079065032,0.0083649841752012,10,0.4603517055736751,0.3542257437220539,15.1,1.1789769472931695
Perm445,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C2=CC3C(C=C2)C(=O)N(*)C3=O)C(C)=C1*,1.0513815387999998,0.0089229620934999,10,0.51819334556161,0.2917354078317686,8.08,0.9074113607745862
Perm448,Polymers with High Free Volume,CC1=CC(C2=CC(C)=C(*)C3=C2C=CC=C3)=C2C=CC=CC2=C1N1C(=O)C2=CC3=C(C=C2C1=O)C1(C)C2=CC4=C(C=C2C3(C)C2=C1C=CC=C2)C(=O)N(*)C4=O,0.8600038932699999,0.008275013581908,10,0.5232769313610588,0.4149737423024441,187.0,2.271841606536499
Perm449,Polymers with High Free Volume,CC1=CC(C2=CC(C)=C(*)C3=C2C=CC=C3)=C2C=CC=CC2=C1N1C(=O)C2=CC3=C(C=C2C1=O)C1(CC(C)(C)C2=CC4=C(C=C12)C(=O)N(*)C4=O)CC3(C)C,0.81157042871,0.00758159697428,10,0.537618526407148,0.4327901126537061,359.0,2.5550944485783194
Perm451,Polymers with High Free Volume,CC1=CC(C2=CC(C)=C(N3C(=O)C4=CC5=C(C=C4C3=O)C3(C)CCC5(C)C4=CC5=C(C=C34)C(=O)N(*)C5=O)C3=C2C=CC=C3)=C2C=CC=CC2=C1*,0.8601317012399999,0.0064768543338348,10,0.5258313544228435,0.4120305173214301,306.5,2.486430478854434
Perm452,Polyimides and Polypyrrolones,CC1=CC(CC2=CC(C)=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC3=C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)=CC=C1*,1.1761079697,0.0085180833274149,10,0.4728976134423943,0.2769677523717772,0.198,-0.7033348097384688
Perm453,Polyimides and Polypyrrolones,CC1=CC(CC2=CC(C)=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C2=CC3=C(C=C2)C(=O)N(*)C3=O)=CC=C1*,1.0661248243,0.0067769463097936,10,0.5198677353390329,0.279482932603165,0.0278,-1.5559552040819238
Perm455,Polyimides and Polypyrrolones,CC1=CC(CC2=CC(C)=C(N3C(=O)C4=CC=C(C=C4C3=O)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)C(C)=C2)=CC(C)=C1*,1.1024732223,0.0081746799785315,10,0.4838098262741985,0.3065964084012055,1.45,0.16136800223497488
Perm456,Polyimides and Polypyrrolones,CC1=CC(CC2=CC(C)=C(N3C(=O)C4=CC=C(C=C4C3=O)C3=CC4=C(C=C3)C(=O)N(*)C4=O)C(C)=C2)=CC(C)=C1*,1.00421639792,0.0064075605258884,10,0.5313909669396288,0.3062790204804582,0.818,-0.08724669632867703
Perm457,Polysulfones,CC1=CC(CC2=CC(C)=C(OC3=CC=C(C=C3)S(=O)(=O)C3=CC=C(O*)C=C3)C(C)=C2)=CC(C)=C1*,1.0463788172,0.0071715577786403,10,0.5425457825780822,0.2619790614738274,0.577,-0.2388241868442686
Perm458,Polyimides and Polypyrrolones,CC1=CC(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(*)=CC(C)=C2C)=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C=C1,1.0993017851,0.0081066986127724,10,0.5125511322171028,0.2675171130183265,0.57,-0.24412514432750865
Perm459,Polyimides and Polypyrrolones,CC1=CC(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(C)=C(*)C(C)=C2C)=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C=C1,1.0905227105,0.0088578721091186,10,0.5182047252832259,0.2653517719072972,0.47,-0.3279021420642826
Perm460,Polyimides_NEW,CC1=CC(OC2=CC=C(C=C2)C2(C3=C(C=CC=C3)C3=C2C=CC=C3)C2=CC=C(OC3=CC=C(N4C(=O)C5=C(C=C(C=C5)C(C5=CC=C6C(=O)N(*)C(=O)C6=C5)(C(F)(F)F)C(F)(F)F)C4=O)C(C)=C3)C=C2)=CC=C1*,1.0826471274,0.007450524187235,10,0.4916679357805826,0.3080062582002039,0.34,-0.46852108295774486
Perm461,Polyimides_NEW,CC1=CC(OC2=CC=C(C=C2)C2(OC(=O)C3=CC=CC=C23)C2=CC=C(OC3=CC=C(N4C(=O)C5=C(C=C(C=C5)C(C5=CC6=C(C=C5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)C4=O)C(C)=C3)C=C2)=CC=C1*,1.1928556055,0.00732346731171,10,0.4815346426277161,0.2532783129888165,0.56,-0.25181197299379954
Perm462,Polyimides_NEW,CC1=CC2=C(C3C4=C(C=CC=C4)C2C2=C3C(C)=C(N3C(=O)C4=C(C=C(C=C4)C(C4=CC=C5C(=O)N(*)C(=O)C5=C4)(C(F)(F)F)C(F)(F)F)C3=O)C(C)=C2)C(C)=C1*,1.02077111916,0.0087329482114047,10,0.4800741914951562,0.3629403693479545,121.0,2.0827853703164503
Perm464,Polyimides_NEW,CC1=CC2=C(C3C4=C(C=CC=C4)C2C2=C3C(C)=C(N3C(=O)C4=CC=C5C(=O)N(*)C(=O)C6=C5C4=C(C=C6)C3=O)C(C)=C2)C(C)=C1*,0.88638410105,0.0089876063020718,10,0.5159087350650318,0.4055187095392009,122.0,2.0863598306747484
Perm465,Polyimides_NEW,CC1=CC2=C(C3C4=C(C=CC=C4)C2C2=C3C(C)=C(N3C(=O)C4C(C5C=CC4C4C5C(=O)N(*)C4=O)C3=O)C(C)=C2)C(C)=C1*,0.84238474461,0.0077685696715325,10,0.5261478073383847,0.4238154477945862,69.0,1.8388490907372552
Perm466,Polyimides and Polypyrrolones,CC1=CC2=C(C=C1*)S(=O)(=O)C1=CC(N3C(=O)C4=CC5=C(C=C4C3=O)S(=O)(=O)C3=CC4=C(C=C3S5(=O)=O)C(=O)N(*)C4=O)=C(C)C=C21,0.98244605221,0.0070063535200926,10,0.4406032858131917,0.4372703536406982,0.59,-0.22914798835785583
Perm467,Polyimides and Polypyrrolones,CC1=CC2=C(C=C1*)S(=O)(=O)C1=CC(N3C(=O)C4=CC=C(C=C4C3=O)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)=C(C)C=C21,1.1310920066,0.0083240590392142,10,0.4458062130887227,0.3444778026475482,1.735,0.23929947912689256
Perm468,Polyimides and Polypyrrolones,CC1=CC2=C(C=C1*)S(=O)(=O)C1=CC(N3C(=O)C4=CC=C(C=C4C3=O)C3=CC4=C(C=C3)C(=O)N(*)C4=O)=C(C)C=C21,1.00541943834,0.0061215331945063,10,0.4805550278927225,0.3718928238940268,0.037,-1.431798275933005
Perm469,Polyimides and Polypyrrolones,CC1=CC2=C(C=C1*)S(=O)(=O)C1=CC(N3C(=O)C4=CC=C(C=C4C3=O)S(=O)(=O)C3=CC4=C(C=C3)C(=O)N(*)C4=O)=C(C)C=C21,1.1308942435,0.0078528829706668,10,0.4639902332923175,0.3178589509683449,0.244,-0.6126101736612706
Perm471,Polyimides_NEW,CC1=CC2=C(C=C1OC1=CC=C(*)C=C1)C(C)(C)CC1(CC(C)(C)C3=CC(OC4=CC=C(*)C=C4)=C(C)C=C3O1)O2,0.94585985857,0.0081918813077666,10,0.5630645335969886,0.30764581785202,0.77,-0.11350927482751812
Perm472,Polyimides and Polypyrrolones,CC1=CC2C(C=C1*)S(=O)(=O)C1=C2C=C(C)C(=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.0571165166999998,0.0075744038611208,10,0.4498600392160893,0.381779179043771,2.51,0.3996737214810381
Perm473,Polyimides and Polypyrrolones,CC1=CC=C(C)C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)=C1OC1=CC2=C(C=C1)C(=O)N(C2=O)C1=C(C)C(C)=C(*)C(C)=C1C,1.02732756136,0.0087289552015938,10,0.5234581569951188,0.300908110530266,1.9,0.2787536009528289
Perm474,Substituted Polyacetylenes,CC1=CC=C(C=C1)C(*)=C(*)C1=CC=C2C(=C1)C(C)(C)CC2(C)C,0.76442575131,0.009715172280138,10,0.6168642478181774,0.3869890090769051,10100.0,4.004321373782642
Perm475,Vinyl and Vinylidene Polymers,CC1=CC=C(C=C1)C(*)C*,0.89314416119,0.0096463607796107,10,0.6280297466813126,0.270802568307336,2.2,0.3424226808222063
Perm476,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC=C(C=C1)C(=O)C1=C(*)C=C(C)C(O*)=C1C,0.92830844066,0.0096546457778944,10,0.5621275299627818,0.3216239499706503,1.49,0.17318626841227402
Perm477,Vinyl and Vinylidene Polymers,CC1=CC=C(C=C1)C(=O)OC(*)C*,1.0565393577,0.0091045038798684,10,0.5622648264722653,0.2277286057961981,0.417,-0.3798639450262425
Perm480,Polyimides and Polypyrrolones,CC1=CC=C(OC2=CC3=C(C=C2C2=C(OC4=CC=C(C)C=C4)C=C4C(=O)N(C(=O)C4=C2)C2=CC=C(OC4=CC=C(*)C=C4)C=C2)C(=O)N(*)C3=O)C=C1,1.0928227217,0.0081022485943473,10,0.512796391119856,0.2714857878319996,1.45,0.16136800223497488
Perm481,Polyimides and Polypyrrolones,CC1=CC=CC(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)=C1OC1=CC2=C(C=C1)C(=O)N(C2=O)C1=C(C)C(C)=C(*)C(C)=C1C,1.1058319416,0.0075899755799405,10,0.5186290638798331,0.2544284399154458,0.7,-0.1549019599857432
Perm482,Vinyl and Vinylidene Polymers,CC1=CC=CC=C1C(=O)OC(*)C*,1.071587837,0.0085575844485523,10,0.5621610186245302,0.2168736170083498,0.115,-0.9393021596463883
Perm483,Poly(aryl ethers) and Poly(aryl ether ketones),CC1CC(*)C(Br)C(C)C1O*,1.2010512337,0.0104962525853968,10,0.4494904842638199,0.2981805691400871,3.68,0.5658478186735176
Perm500,Vinyl and Vinylidene Polymers,CCCCCCCCCCCCCCOC(=O)C(*)C*,0.86976734114,0.0074135024528718,10,0.6681147643790922,0.2445642771525052,65.1,1.813580988568192
Perm501,Vinyl and Vinylidene Polymers,CCCCCCCCCCOC(=O)C(*)C*,0.87637121388,0.0096119819934908,10,0.6543403185020865,0.2545214750188107,47.8,1.6794278966121188
Perm520,Polyimides and Polypyrrolones,CCN1C2C=CC(*)=CC2C2=C1C=CC(=C2)N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.1836884486,0.0080368690693563,10,0.4637783904773433,0.2863401394261688,1.03,0.012837224705172217
Perm521,Vinyl and Vinylidene Polymers,CCOC(=O)C(*)C*,0.99755477196,0.008907712376082,10,0.5815451501918244,0.2458399184107358,14.9,1.173186268412274
Perm522,Vinyl and Vinylidene Polymers,CCOC(=O)C(C)(*)C*,0.8986351462,0.0093235576158975,10,0.596752322854466,0.3028586058384336,0.347,-0.4596705252091263
Perm524,Cellulosic Polymers,CCOC1C(*)C(COC(=O)NC(C)(C)C)OC(O*)C1OCC,1.00226107538,0.0091024978337791,10,0.5714455499782685,0.2554410791249645,9.45,0.9754318085092629
Perm525,Cellulosic Polymers,CCOCC1OC(CO*)C(OCC)C(OCC)C1*,0.98334935462,0.0093596098739193,10,0.5869670212721774,0.2496482659834147,6.1,0.785329835010767
Perm526,Cellulosic Polymers,CCOCC1OC(O*)C(OCC)C(OCC)C1*,0.9433177628,0.0105140328283851,10,0.5795185775580503,0.2893287814919723,9.2,0.9637878273455552
Perm527,Vinyl and Vinylidene Polymers,CCOCCOC(=O)C(C)(*)C*,1.01904810401,0.0081586946933416,10,0.5930214966195209,0.2143873387025161,1.23,0.08990511143939793
Perm528,Vinyl and Vinylidene Polymers,CCOCCOCCOC(=O)C(C)(*)C*,1.0464928002,0.0085428402886942,10,0.5911474532299256,0.1957789802398116,11.4,1.0569048513364727
Perm529,Vinyl and Vinylidene Polymers,CCOCCOCCOCCOC(=O)C(C)(*)C*,1.0588070731,0.0095558621847282,10,0.590294929232172,0.1874890198280859,4.8,0.6812412373755872
Perm534,Conjugated Polymers (excl. subst. acetylenes/propynes),CN1C(*)=CC=C1*,1.0056964839,0.0066050164349154,10,0.5684887305220108,0.2567547473504108,0.22,-0.6575773191777937
Perm537,Vinyl and Vinylidene Polymers,COC(=O)C(*)C*,1.051444928,0.0090281565968126,10,0.5591781596990963,0.2356714481768144,0.2625,-0.5808706922580243
Perm538,Vinyl and Vinylidene Polymers,COC(=O)C(C)(*)C*,0.96033132153,0.0073867220303202,10,0.5797927561968766,0.2761689130963121,0.00565,-2.2479515521805613
Perm542,Polyimides and Polypyrrolones,COC1=CC(=CC=C1N1C(=O)C2=C(C=C(OC3=C(OC4=CC=C5C(=O)N(*)C(=O)C5=C4)C=CC(=C3)C(C)(C)C)C=C2)C1=O)C1=CC(OC)=C(*)C=C1,1.1014171255,0.0072326967257771,10,0.5200075020399909,0.2554312814240811,0.16,-0.7958800173440752
Perm543,Vinyl and Vinylidene Polymers,COC1=CC=C(C=C1)C(*)C*,0.99302408174,0.0086899362009304,10,0.592195904481064,0.2355157674652535,0.91,-0.040958607678906384
Perm544,Polyimides and Polypyrrolones,COC1=CC=C(C=C1)N(C1=CC=C(*)C=C1)C1=CC=C(C=C1)N1C(=O)C2=C(C=C(C=C2)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C1=O,1.1467532242,0.0090046085587053,10,0.4706164890460805,0.2984147309721401,0.5,-0.3010299956639812
Perm545,Polyimides and Polypyrrolones,COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)N(C1=CC=C(*)C=C1)C1=CC=C(C=C1)N1C(=O)C2=C(C=C(C=C2)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C1=O,1.1788445793,0.008397740990593,10,0.488543524695645,0.2513080484085501,0.4,-0.3979400086720376
Perm601,Hydrocarbon Elastomers,C\C(C*)=C(\C)C*,0.80871061109,0.0073266070909338,10,0.7007080416040157,0.2633289629223612,0.786,-0.10457745396059209
Perm602,Hydrocarbon Elastomers,C\C(C*)=C\C*,0.84241179873,0.0083456383311235,10,0.6995174359296109,0.2339337361222006,29.55,1.4705574852172743
Perm603,Vinyl and Vinylidene Polymers,ClC(*)C*,1.2693787993,0.0077805140362766,10,0.4824241580808622,0.2039073019006021,0.0263,-1.5800442515102422
Perm606,Polycarbonates,ClC(Cl)=C(C1=CC=C(*)C=C1)C1=CC=C(OC(=O)O*)C=C1,1.26188259,0.0083639570380325,10,0.4721193310930729,0.2255130863985673,0.27,-0.5686362358410126
Perm607,Polyimides and Polypyrrolones,ClC1=CC(*)=CC=C1CC1=C(Cl)C=C(C=C1)N1C(=O)C2=CC=C(C=C2C1=O)C1=CC2=C(C=C1)C(=O)N(*)C2=O,1.2309974198999998,0.0069532700093536,10,0.4762067639328031,0.2379279129377284,0.0055,-2.2596373105057563
Perm610,Polyimides and Polypyrrolones,ClC1=CC(CC2=CC(Cl)=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C2=CC3=C(C=C2)C(=O)N(*)C3=O)=CC=C1*,1.1757397893,0.0068366864464228,10,0.4768230156081272,0.2711942705241629,0.0164,-1.785156151952302
Perm611,Vinyl and Vinylidene Polymers,ClC1=CC=C(C=C1)C(*)C*,1.1128192223000002,0.0097204001461366,10,0.5294388434672983,0.2340793613445024,0.26,-0.585026652029182
Perm614,Hydrocarbon Elastomers,Cl\C(C*)=C\C*,1.1389427706,0.0098473119676663,10,0.5290281086998286,0.216707438197781,3.28,0.5158738437116791
Perm617,Perfluorinated Polymers,FC(F)(*)C(F)(F)*,1.5265093569,0.0100315767252674,10,0.3245020592916541,0.3560379412053629,10.0,1.0
Perm620,Perfluorinated Polymers,FC(F)(*)C1(F)OC(F)(F)C(F)(F)C1(F)C(F)(F)*,1.3227658133999998,0.0114018732859916,10,0.3193058084768488,0.4509231502848095,2.0,0.3010299956639812
Perm625,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(*)C=C1,0.98421188064,0.0080327759706309,10,0.5162770278269343,0.3394362201645904,10.0,1.0
Perm626,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(*)C=C1,1.0713429299999997,0.0082082822569335,10,0.5256708191176317,0.2678741697603216,13.0,1.1139433523068367
Perm627,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(OC2=CC=C(*)C=C2)C=C1,1.1618397795000002,0.0081070250376973,10,0.5059945022920231,0.2357500967374706,0.65,-0.18708664335714442
Perm630,Polytriazole_NEW,FC(F)(F)C(C1=CC(*)=CC=C1)(C1=CC(=CC=C1)C1=NN=C(*)N1C1=CC=CC=C1)C(F)(F)F,1.162575822,0.0098298022671245,10,0.4671164795051512,0.2940241773304184,4.66,0.6683859166900001
Perm632,Polycarbonates,FC(F)(F)C(C1=CC(Br)=C(O*)C(Br)=C1)(C1=CC(Br)=C(OC(*)=O)C(Br)=C1)C(F)(F)F,1.7532324376,0.01123210402625,10,0.3035711286911481,0.3081000250777856,0.89,-0.05060999335508721
Perm633,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC2=C(C=C1)C1C3=C(C=CC=C3)C2C2=C1C=C(*)C=C2)C(F)(F)F ,1.098556996,0.0072701937338844,10,0.4627326346864213,0.3391603749540355,7.2,0.8573324964312685
Perm634,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC2=CC=C3OC4CC(C3=C2C=C1)C1=C(O4)C=CC2=C1C=CC(*)=C2)C(F)(F)F,1.1846794992999998,0.0088324049454171,10,0.4589350300913417,0.2932018018422067,0.6,-0.2218487496163564
Perm635,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC2=CC=C3OC4OC5=CC=C6C=C(*)C=CC6=C5C4C3=C2C=C1)C(F)(F)F,1.210899596,0.0090543210626224,10,0.4548907876003409,0.283924807791813,0.7,-0.1549019599857432
Perm636,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(*)C=C1)C(F)(F)F,1.0737487839,0.0083691180126522,10,0.4760085149584432,0.3355523667185246,1.96,0.292256071356476
Perm637,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(OC2=C(C3=C(C=CC=C3)C=C2)C2=C(OC3=CC=C(*)C=C3)C=CC3=C2C=CC=C3)C=C1)C(F)(F)F,1.211169584,0.0081232821915052,10,0.4759270879577693,0.2506430629230142,0.22,-0.6575773191777937
Perm638,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=CC=C1OC1=C(C2=C(C=CC=C2)C=C1)C1=C(OC2=C(*)C=CC=C2)C=CC2=C1C=CC=C2)C(F)(F)F,1.1768405165999998,0.0082828771900064,10,0.4787780030751278,0.2675210417816553,0.07,-1.154901959985743
Perm639,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=C(Cl)C=C(CC2=CC=C(*)C(Cl)=C2)C=C1)C(F)(F)F,1.2395052541,0.0088463684738947,10,0.4419825963677484,0.2878083244558411,0.121,-0.9172146296835499
Perm640,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC(*)=CC=C1)C(F)(F)F,1.2657399013,0.0078826868507492,10,0.4387697350579203,0.2780211305106691,0.14,-0.8538719643217619
Perm642,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC2=C(C=C1)C1C3=C(C=CC=C3)C2C2=C1C=CC(*)=C2)C(F)(F)F,1.134913017,0.0087217369895879,10,0.4626639855367635,0.3173916064123955,3.65,0.5622928644564748
Perm643,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC2=C(C=C1)C1C=CC(*)=CC1C2)C(F)(F)F,1.1671531415,0.0091822464047108,10,0.4570934846171038,0.3064524745109549,0.63,-0.2006594505464183
Perm644,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC2=C(C=C1)C1C=CC(*)=CC1C2=O)C(F)(F)F,1.2290473068,0.0075608312332104,10,0.449568448111207,0.2816968425146651,0.129,-0.889410289700751
Perm646,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(CC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.2199868958,0.0078472980112558,10,0.4617363697954574,0.2676939833958627,0.268,-0.5718652059712112
Perm647,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(OC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.2467960148,0.0075989707513939,10,0.4520213460957898,0.267348063208209,0.5,-0.3010299956639812
Perm648,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(SC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.2650463555,0.0084969928536585,10,0.450178910872316,0.2596536523214225,0.66,-0.1804560644581313
Perm649,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(SC2=CC=C(SC3=CC=C(*)C=C3)C=C2)C=C1)C(F)(F)F,1.2634257693,0.0088858697875485,10,0.4582591528381531,0.2473306504726972,0.28,-0.5528419686577808
Perm650,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(SC2=CC=C(SC3=CC=C(SC4=CC=C(*)C=C4)C=C3)C=C2)C=C1)C(F)(F)F,1.2623415677,0.0078676420462941,10,0.463745084255439,0.2389738943261666,0.22,-0.6575773191777937
Perm651,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(SC2=CC=C(SC3=CC=C(SC4=CC=C(SC5=CC=C(*)C=C5)C=C4)C=C3)C=C2)C=C1)C(F)(F)F,1.275237079,0.0075678201042485,10,0.4685237112361022,0.2232775483533435,0.26,-0.585026652029182
Perm652,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=CC(*)=C1)C(F)(F)F,1.2450013021,0.0082586196236425,10,0.4381627400634077,0.2908328635161596,0.1865,-0.7293211638552936
Perm656,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(C=C1)N(C1=CC=C(*)C=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)(C1=CC=C2C(=O)N(*)C(=O)C2=C1)C(F)(F)F,1.1209567064,0.0079469726263466,10,0.4874225531748664,0.2897065462184298,1.24,0.09342168516223506
Perm657,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(CC2=CC=C(*)C=C2)C=C1)(C1=CC=C2C(=O)N(*)C(=O)C2=C1)C(F)(F)F,1.1881082172,0.0093909664417798,10,0.4613650807791278,0.2874028633163294,0.42,-0.37675070960209955
Perm659,Polyimides_NEW,FC(F)(F)C(C1=CC2=C(C=C1)C(=O)N(C2=O)C1=CC=C(OC2=CC=C(C=C2)C2(C3=C(C=CC=C3)C3=C2C=CC=C3)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C=C1)(C1=CC=C2C(=O)N(*)C(=O)C2=C1)C(F)(F)F,1.1416576183,0.0073205039926661,10,0.4860048365807251,0.2786935385230592,0.69,-0.16115090926274472
Perm661,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC(OC2=CC=CC(*)=C2)=CC=C1)C(F)(F)F,1.2472410676,0.0076144429925922,10,0.4570414162129371,0.2589469289367084,0.032,-1.494850021680094
Perm663,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=C(*)C=C1)C(F)(F)F,1.1931824784,0.0091483039446477,10,0.4733318492547027,0.2657973503008042,0.68,-0.16749108729376366
Perm664,Polyamides and poly(amide-imides),FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.3087541114,0.0086561357615446,10,0.4269489886095088,0.2735973825390035,0.12,-0.9208187539523752
